ID,WEEK,WOUND_TYPE,NAME,TOTAL_WOUND_AREA,WOUND_COUNT,AVG_WOUND_AREA,ACTIVE_STATUS,DW_CREATED_BY,DW_UPDATED_BY,DW_CREATION_TIMESTAMP,DW_UPDATED_TIMESTAMP
11666,Week 10,Diabetic Foot Ulcer,Aquacel Foam,266.73,13,1.497152095,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11667,Week 11,Diabetic Foot Ulcer,Saf-Gel,197.94,7,2.137616058,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11668,Week 11,Diabetic Foot Ulcer,Flexi-DRESS,49,2,3.246987952,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11669,Week 11,Diabetic Foot Ulcer,Duoderm Gel,134.19,9,1.016211801,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11670,Week 11,Diabetic Foot Ulcer,Duoderm CGF,167.19,11,0.952456609,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11671,Week 11,Diabetic Foot Ulcer,Aquacel Foam,240.19,14,1.251884597,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11672,Week 11,Diabetic Foot Ulcer,Aquacel Ag+ Extra,264.19,20,1.003823994,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11673,Week 11,Diabetic Foot Ulcer,Aquacel Ag Foam,151.94,10,1.128217459,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11674,Week 11,Diabetic Foot Ulcer,Aquacel Foam Lite,0,1,0,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11675,Week 12,Diabetic Foot Ulcer,Aquacel Ag+ Extra,136.94,12,0.8672019998,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11676,Week 12,Diabetic Foot Ulcer,Saf-Gel,108.94,5,1.647068055,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11677,Week 12,Diabetic Foot Ulcer,Duoderm Gel,108.94,5,1.484991464,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11678,Week 12,Diabetic Foot Ulcer,Duoderm CGF,131.94,8,1.033508564,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11679,Week 12,Diabetic Foot Ulcer,Aquacel Foam,112.94,7,1.177300024,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11680,Week 12,Diabetic Foot Ulcer,Aquacel Ag Foam,63.94,7,0.6782585635,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11681,Week 13,Diabetic Foot Ulcer,Aquacel Ag+ Extra,210.88,11,1.456846856,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11682,Week 13,Diabetic Foot Ulcer,Aquacel Foam,188.88,7,1.968907637,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11683,Week 13,Diabetic Foot Ulcer,Duoderm CGF,144.88,8,1.134869795,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11684,Week 13,Diabetic Foot Ulcer,Duoderm ET,1,1,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11685,Week 13,Diabetic Foot Ulcer,Duoderm Gel,135.88,6,1.543515086,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11686,Week 13,Diabetic Foot Ulcer,Saf-Gel,201.38,8,1.902919984,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11687,Week 13,Diabetic Foot Ulcer,Aquacel Ag Foam,138.88,7,1.47320221,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11688,Week 14,Diabetic Foot Ulcer,Aquacel Ag+ Extra,167.5,9,1.414306362,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11689,Week 14,Diabetic Foot Ulcer,Aquacel Foam,166.5,7,1.735615849,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11690,Week 14,Diabetic Foot Ulcer,Aquacel Ag Foam,94,5,1.395977901,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11691,Week 14,Diabetic Foot Ulcer,Duoderm CGF,93.5,6,0.9765353015,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11692,Week 14,Diabetic Foot Ulcer,Duoderm Gel,113.5,7,1.105107209,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11693,Week 14,Diabetic Foot Ulcer,Saf-Gel,168.5,7,1.819684277,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11694,Week 15,Diabetic Foot Ulcer,Aquacel Ag Foam,105,7,1.113812155,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11695,Week 15,Diabetic Foot Ulcer,Aquacel Ag+ Extra,175.8,11,1.214499607,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11696,Week 15,Diabetic Foot Ulcer,Aquacel Foam,148,5,2.159877501,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11697,Week 15,Diabetic Foot Ulcer,Duoderm CGF,111.8,10,0.7005988024,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11698,Week 15,Diabetic Foot Ulcer,Duoderm Gel,88.8,7,0.8646125127,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11699,Week 15,Diabetic Foot Ulcer,Saf-Gel,152,6,1.915078211,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11700,Week 16,Diabetic Foot Ulcer,Aquacel Ag+ Extra,181.15,9,1.529561776,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11701,Week 16,Diabetic Foot Ulcer,Aquacel Ag Foam,78,3,1.930607735,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11702,Week 16,Diabetic Foot Ulcer,Aquacel Foam Lite,0.32,1,0.08529319536,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11703,Week 16,Diabetic Foot Ulcer,Duoderm CGF,109.15,7,0.9771321145,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11704,Week 16,Diabetic Foot Ulcer,Aquacel Foam,175.75,8,1.603034083,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11705,Week 16,Diabetic Foot Ulcer,Duoderm ET,1,1,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11706,Week 16,Diabetic Foot Ulcer,Duoderm Gel,110.4,7,1.074923664,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11707,Week 16,Diabetic Foot Ulcer,Flexi-DRESS,25,1,3.313253012,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11708,Week 16,Diabetic Foot Ulcer,Saf-Gel,174.32,8,1.647219245,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11709,Week 17,Diabetic Foot Ulcer,Saf-Gel,233.45,9,1.9608553,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11710,Week 17,Diabetic Foot Ulcer,Duoderm CGF,109.4,7,0.9793701633,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11711,Week 17,Diabetic Foot Ulcer,Aquacel Foam Lite,5.45,2,0.7263248667,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11712,Week 17,Diabetic Foot Ulcer,Aquacel Foam,217,6,2.639039515,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11713,Week 17,Diabetic Foot Ulcer,Aquacel Ag+ Extra,238.4,10,1.811663123,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11714,Week 17,Diabetic Foot Ulcer,Aquacel Ag Foam,154.2,6,1.908331492,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11715,Week 17,Diabetic Foot Ulcer,Duoderm Gel,82.4,5,1.123217336,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11716,Week 18,Diabetic Foot Ulcer,Aquacel Ag Foam,54.94,6,0.679920442,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11717,Week 18,Diabetic Foot Ulcer,Aquacel Ag+ Extra,141.94,10,1.07863869,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11718,Week 18,Diabetic Foot Ulcer,Aquacel Foam,121.94,7,1.271117097,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11719,Week 18,Diabetic Foot Ulcer,Aquacel Foam Pro,4,1,0.4305705059,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11720,Week 18,Diabetic Foot Ulcer,Duoderm CGF,138.94,10,0.8706726083,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11721,Week 18,Diabetic Foot Ulcer,Duoderm ET,21,3,0.8141837729,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11722,Week 18,Diabetic Foot Ulcer,Duoderm Gel,133.94,10,0.9128867113,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11723,Week 18,Diabetic Foot Ulcer,Saf-Gel,112.94,7,1.219674435,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11724,Week 19,Diabetic Foot Ulcer,Saf-Gel,47,3,1.184324683,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11725,Week 19,Diabetic Foot Ulcer,Aquacel Ag+ Extra,66.25,6,0.8390847449,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11726,Week 19,Diabetic Foot Ulcer,Duoderm Gel,57,4,0.9712285827,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11727,Week 19,Diabetic Foot Ulcer,Duoderm ET,10,1,1.163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11728,Week 19,Diabetic Foot Ulcer,Aquacel Foam,45.25,3,1.100613254,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11729,Week 19,Diabetic Foot Ulcer,Aquacel Ag Foam,21,3,0.5197790055,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11730,Week 19,Diabetic Foot Ulcer,Duoderm CGF,66,5,0.8271828436,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11731,Week 20,Diabetic Foot Ulcer,Flexi-DRESS,10,1,1.325301205,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11732,Week 20,Diabetic Foot Ulcer,Saf-Gel,117,5,1.768927505,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11733,Week 20,Diabetic Foot Ulcer,Duoderm Gel,127,6,1.442643626,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11734,Week 20,Diabetic Foot Ulcer,Duoderm CGF,136,7,1.217498558,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11735,Week 20,Diabetic Foot Ulcer,Aquacel Foam,115,4,2.097853992,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11736,Week 20,Diabetic Foot Ulcer,Aquacel Ag+ Extra,136,7,1.476427282,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11737,Week 20,Diabetic Foot Ulcer,Aquacel Ag Foam,21,3,0.5197790055,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11738,Week 21,Diabetic Foot Ulcer,Aquacel Ag+ Extra,100,6,1.266543011,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11739,Week 21,Diabetic Foot Ulcer,Aquacel Ag Foam,30,4,0.5569060773,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11740,Week 21,Diabetic Foot Ulcer,Duoderm CGF,100,6,1.044422782,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11741,Week 21,Diabetic Foot Ulcer,Duoderm Gel,82,4,1.397206031,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11742,Week 21,Diabetic Foot Ulcer,Saf-Gel,82,4,1.549701447,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11743,Week 21,Diabetic Foot Ulcer,Aquacel Foam,70,2,2.553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11744,Week 22,Diabetic Foot Ulcer,Aquacel Ag+ Extra,82,4,1.557847904,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11745,Week 22,Diabetic Foot Ulcer,Saf-Gel,82,4,1.549701447,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11746,Week 22,Diabetic Foot Ulcer,Duoderm Gel,82,4,1.397206031,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11747,Week 22,Diabetic Foot Ulcer,Duoderm CGF,82,4,1.284640022,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11748,Week 22,Diabetic Foot Ulcer,Aquacel Ag Foam,12,2,0.4455248619,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11749,Week 22,Diabetic Foot Ulcer,Aquacel Foam,70,2,2.553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11750,Week 23,Diabetic Foot Ulcer,Saf-Gel,88.25,5,1.334255148,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11751,Week 23,Diabetic Foot Ulcer,Duoderm Gel,82,4,1.397206031,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11752,Week 23,Diabetic Foot Ulcer,Aquacel Foam,70,2,2.553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11753,Week 23,Diabetic Foot Ulcer,Aquacel Ag+ Extra,82,4,1.557847904,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11754,Week 23,Diabetic Foot Ulcer,Aquacel Ag Foam,18.25,3,0.4517127072,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11755,Week 23,Diabetic Foot Ulcer,Duoderm CGF,82,4,1.284640022,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11756,Week 24,Diabetic Foot Ulcer,Aquacel Ag Foam,24.5,4,0.4548066298,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11757,Week 24,Diabetic Foot Ulcer,Aquacel Ag+ Extra,82,4,1.557847904,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11758,Week 24,Diabetic Foot Ulcer,Aquacel Foam,70,2,2.553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11759,Week 24,Diabetic Foot Ulcer,Duoderm CGF,82,4,1.284640022,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11760,Week 24,Diabetic Foot Ulcer,Duoderm Gel,82,4,1.397206031,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11761,Week 24,Diabetic Foot Ulcer,Saf-Gel,94.5,6,1.190624282,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11762,Week 25,Diabetic Foot Ulcer,Aquacel Ag+ Extra,87.75,5,1.333669791,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11763,Week 25,Diabetic Foot Ulcer,Duoderm ET,5.75,1,0.6687938135,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11764,Week 25,Diabetic Foot Ulcer,Saf-Gel,94.5,6,1.190624282,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11765,Week 25,Diabetic Foot Ulcer,Duoderm Gel,82,4,1.397206031,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11766,Week 25,Diabetic Foot Ulcer,Duoderm CGF,87.75,5,1.09977719,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11767,Week 25,Diabetic Foot Ulcer,Aquacel Foam,75.75,3,1.842463071,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11768,Week 25,Diabetic Foot Ulcer,Aquacel Ag Foam,24.5,4,0.4548066298,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11769,Week 26,Diabetic Foot Ulcer,Duoderm Gel,76,4,1.294971444,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11770,Week 26,Diabetic Foot Ulcer,Duoderm ET,0,1,0,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11771,Week 26,Diabetic Foot Ulcer,Duoderm CGF,76,4,1.190641972,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11772,Week 26,Diabetic Foot Ulcer,Aquacel Foam Lite,0,1,0,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11773,Week 26,Diabetic Foot Ulcer,Aquacel Foam,70,3,1.702606139,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
